TaxID	no rank	superkingdom	kingdom	phylum	class	order	family	genus	subgenus	species	varietas	subspecies	forma
78374			Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Zamioculcas		Zamioculcas zamiifolia			
174649			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex		Rumex crispus			
4100			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Nicotiana		Nicotiana benthamiana			
282743	Achillea millefolium complex		Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Achillea		Achillea millefolium	Achillea millefolium var. alpicola	Achillea millefolium subsp. millefolium	
994668			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Celastrus		Celastrus paniculatus			
2984678			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Elaeodendron		Elaeodendron schweinfurthianum			
1312050			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Evonymopsis					
1442714			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus		Euonymus bockii			
4309			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus		Euonymus maackii			
1489648			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus		Euonymus cochinchinensis			
1442717			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus		Euonymus dielsianus			
255352			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus		Euonymus fortunei			
106672			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Doerpfeldia					
1442720			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus		Euonymus frigidus			
1008910			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus		Euonymus myrianthus			
1603813			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Loeseneriella		Loeseneriella concinna			
123423			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Gymnosporia					
379240			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Gymnosporia		Gymnosporia buxifolia			
123430			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Maytenus					
2859579			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Gymnosporia		Gymnosporia graciliramula			
123432			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Maytenus		Maytenus undata			
1045126			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Sinosenecio		Sinosenecio villiferus			
55956			Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Santalaceae	Lepidoceras		Lepidoceras chilense			
1906730			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Pleurostylia		Pleurostylia africana			
1906731			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Pleurostylia		Pleurostylia pachyphloea			
1009589			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Salacia		Salacia chinensis			
4319			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Salacia					
670378			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Salacighia		Salacighia letestuana			
205465			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterygium		Tripterygium hypoglaucum			
458696			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterygium		Tripterygium wilfordii			
123465			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Pristimera		Pristimera indica			
67937			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Zanthoxylum					
1289414			Viridiplantae	Streptophyta	Magnoliopsida	Pandanales	Velloziaceae	Xerophyta		Xerophyta schlechteri			
714451			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Aster		Aster ageratoides			
983245			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Aster		Aster altaicus			
303144			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Aster		Aster glehnii			
616994			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Aster		Aster hispidus			
1196483			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Aster		Aster incisus			
212788			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Aster		Aster yomena			
126910			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Withania		Withania somnifera			
53751			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Echinacea		Echinacea purpurea			
48732			Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Bouteloua		Bouteloua gracilis			
671526			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Waltheria		Waltheria indica			
397652			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Stryphnodendron		Stryphnodendron pulcherrimum			
204123			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Hyptis		Hyptis brevipes			
1125939			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Hyptis		Hyptis brachiata			
204124			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Hyptis		Hyptis capitata			
986250			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Condea		Condea verticillata			
259893			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia		Artemisia argyi			
72332			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia		Artemisia absinthium			
72351			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia		Artemisia scoparia			
4220			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia		Artemisia vulgaris			
492004			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Leptadenia		Leptadenia reticulata			
354501			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Melicope		Melicope pteleifolia			
169244			Viridiplantae	Streptophyta	Magnoliopsida	Dilleniales	Dilleniaceae	Dillenia		Dillenia philippinensis			
39993			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Terminalia		Terminalia catappa			
219892			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Syzygium		Syzygium malaccense			
260143			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Syzygium		Syzygium samarangense			
106642			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus		Eucalyptus deglupta			
268838			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros		Diospyros discolor			
585483			Viridiplantae	Streptophyta	Magnoliopsida	Canellales	Winteraceae	Tasmannia		Tasmannia piperita			
15368	Stipodae		Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Brachypodium		Brachypodium distachyon			
592599			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Chamaecrista		Chamaecrista diphylla			
484171			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Hyacinthaceae	Ornithogalum		Ornithogalum saundersiae			
82454			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Abroma		Abroma augustum			
424428			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Abutilon		Abutilon grandifolium			
49314			Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Annonaceae	Annona		Annona cherimola			
28974			Viridiplantae	Streptophyta	Magnoliopsida	Oxalidales	Oxalidaceae	Averrhoa		Averrhoa carambola			
66672			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Bixaceae	Bixa		Bixa orellana			
259381			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Blighia		Blighia sapida			
2021205	Livistoneae incertae sedis		Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Brahea		Brahea edulis			
191904			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Tara		Tara spinosa			
4628			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Cannaceae	Canna		Canna indica			
4073			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Capsicum		Capsicum frutescens			
3649			Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Caricaceae	Carica		Carica papaya			
123405			Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Catha		Catha edulis			
328752			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Costaceae	Costus		Costus afer			
1125401			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Bignoniaceae	Crescentia		Crescentia cujete			
3397			Viridiplantae	Streptophyta	Cycadopsida	Cycadales	Cycadaceae	Cycas		Cycas circinalis			
76434	C4 Cyperus incertae sedis		Viridiplantae	Streptophyta	Magnoliopsida	Poales	Cyperaceae	Cyperus	Cyperus subgen. Cyperus	Cyperus papyrus			
56063			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Derris		Derris elliptica			
289672			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Erythroxylaceae	Erythroxylum		Erythroxylum coca			
44989			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Eucharis		Eucharis x grandiflora			
119951			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia		Eugenia uniflora			
182112			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Ficus		Ficus elastica			
1824555			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Furcraea		Furcraea foetida			
374122			Viridiplantae	Streptophyta	Magnoliopsida	Zygophyllales	Zygophyllaceae	Guaiacum		Guaiacum officinale			
182084			Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Gynostemma		Gynostemma pentaphyllum			
660624			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Jasminum		Jasminum sambac			
587579			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Meliaceae	Khaya		Khaya senegalensis			
3865			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Leucaena					
542674			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Verbenaceae	Phyla		Phyla dulcis			
180562			Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Morina		Morina longifolia			
159030			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Murraya		Murraya koenigii			
145848	Poodae		Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Festuca		Festuca paniculata			
4641			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Musaceae	Musa		Musa acuminata			
133197			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Musaceae	Musa		Musa basjoo			
3685			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Passifloraceae	Passiflora		Passiflora quadrangularis			
392747			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Paullinia		Paullinia cupana			
1524318			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Sapotaceae	Payena		Payena leerii			
130414			Viridiplantae	Streptophyta	Magnoliopsida	Piperales	Piperaceae	Piper		Piper retrofractum			
204180			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Coleus		Coleus amboinicus			
3533			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Petiveriaceae	Rivina		Rivina humilis			
141331			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Rungia		Rungia klossii			
28513			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia subgen. Calosphace	Salvia divinorum			
13667			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Sansevieria					
346999			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna		Senna siamea			
4722	Livistoneae incertae sedis		Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Serenoa		Serenoa repens			
45843			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		Solanum betaceum			
227725			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		Solanum quitoense			
55670			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Stevia		Stevia rebaudiana			
141614			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Strophanthus		Strophanthus gratus			
2605637			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Strophanthus		Strophanthus hispidus			
334483			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Syzygium		Syzygium jambos			
167337	Andropogonodae		Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Chrysopogon		Chrysopogon zizanioides			
239293			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Phytolaccaceae	Trichostigma		Trichostigma peruvianum			
202991			Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Crassulaceae	Phedimus		Phedimus spurius			
29800			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Psychotria		Psychotria bacteriophila			
52862			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Thevetia		Thevetia peruviana			
38868			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia subgen. Salvia	Salvia officinalis			
289652			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Croizatia					
74952			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Monimiaceae	Mollinedia		Mollinedia ovata			
597388			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Urticaceae	Pourouma		Pourouma bicolor			
72384			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Caryocaraceae	Caryocar					
1129501			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Urticaceae	Pourouma		Pourouma minor			
2072215			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Alchornea		Alchornea glandulosa			
316701			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Aparisthmium		Aparisthmium cordatum			
283101			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Chaetocarpus					
59595			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Palicourea					
4295			Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex					
300995			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Hieronyma					
1472300			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Alchornea		Alchornea triplinervia			
173697			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Burseraceae	Protium					
198794			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Hypericaceae	Vismia					
2546097			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Schizocalyx					
241905			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Perebea		Perebea guianensis			
1635308			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Helicostylis		Helicostylis tovarensis			
241886			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Helicostylis		Helicostylis tomentosa			
295183			Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Annonaceae	Guatteria		Guatteria punctata			
1277828			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Melastomataceae	Blakea		Blakea multiflora			
872014			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Sapotaceae	Pouteria		Pouteria caimito			
1186182			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Sapotaceae	Pouteria		Pouteria cuspidata			
375252	Myrcia group		Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Myrcia		Myrcia fallax			
316845			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Mabea					
46394			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Dendropanax					
2915486			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Didymopanax					
1186097			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Coccoloba		Coccoloba mollis			
162809			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Inga					
247909			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Diplotropis					
717058			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Bathysa		Bathysa australis			
693335			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Elaeagia		Elaeagia mariae			
13336			Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Annonaceae	Annona					
1906254			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Ochnaceae	Quiina		Quiina florida			
477101			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia		Miconia multispicata			
375278	Plinia group		Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Siphoneugena					
1420089			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia		Miconia splendens			
992860			Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia		Cordia ucayaliensis			
2576631			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton		Croton rusbyi			
2072290			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Didymopanax		Didymopanax vinosus			
597391			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Sapotaceae	Pouteria		Pouteria bilocularis			
119892			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Melastomataceae	Meriania					
375249	Myrcia group		Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Myrcia					
477113			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia		Miconia punctata			
2736927			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Jupunba		Jupunba trapezifolia			
128591			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Aniba					
224865			Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Myristicaceae	Virola					
182312			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Gordonia		Gordonia fruticosa			
375220			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia		Eugenia florida			
128619			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Endlicheria					
486085			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Inga		Inga striata			
590031			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Persea		Persea sphaerocarpa			
178120	Myrcia group		Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Calyptranthes					
1937619			Viridiplantae	Streptophyta	Magnoliopsida	Oxalidales	Elaeocarpaceae	Sloanea		Sloanea grandiflora			
668907			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Inga		Inga alba			
273784			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Ladenbergia		Ladenbergia oblongifolia			
22986			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Chrysobalanaceae	Licania					
45190			Viridiplantae	Streptophyta	Magnoliopsida	Oxalidales	Elaeocarpaceae	Sloanea					
199163			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Inga		Inga edulis			
2217940			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia		Eugenia lambertiana			
397188			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Ocotea		Ocotea aciphylla			
2592314			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Pleurothyrium		Pleurothyrium trianae			
128688			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Pleurothyrium					
681416			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Beilschmiedia		Beilschmiedia tovarensis			
668910			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Inga		Inga heterophylla			
590021			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Persea		Persea areolatocostae			
59981			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Myrsine					
427808			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Nyctaginaceae	Neea					
158524			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Rhodostemonodaphne		Rhodostemonodaphne kunthiana			
63800			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Nectandra					
13434			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Clethraceae	Clethra					
348168			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		Solanum clandestinum			
2801115			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		Solanum maturecalvans			
928660			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus		Prunus integrifolia			
1412886			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Melastomataceae	Tibouchina		Tibouchina calycina			
502759			Viridiplantae	Streptophyta	Magnoliopsida	Chloranthales	Chloranthaceae	Hedyosmum		Hedyosmum scabrum			
2136685			Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Melastomataceae	Tessmannianthus					
72403			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Clusiaceae	Clusia					
